,work_year,experience_level,employment_type,job_title,salary,salary_currency,salary_in_usd,employee_residence,remote_ratio,company_location,company_size,clean_job_titles
6680,2023,SE,FT,Machine Learning Engineer,212800,USD,212800,US,0,US,M,Data Engineer
6681,2023,SE,FT,Machine Learning Engineer,144800,USD,144800,US,0,US,M,Data Engineer
6682,2023,MI,FT,Data Analyst,250000,USD,250000,US,100,US,M,Data Analyst
6683,2023,MI,FT,Data Analyst,100000,USD,100000,US,100,US,M,Data Analyst
6684,2023,SE,FT,Data Scientist,209450,USD,209450,US,100,US,M,Data Scientist
6685,2023,SE,FT,Data Scientist,167560,USD,167560,US,100,US,M,Data Scientist
6686,2023,EN,FT,Data Scientist,16000,USD,16000,EC,100,EC,L,Data Scientist
6687,2023,MI,FT,Data Engineer,27000,USD,27000,PE,100,PT,S,Data Engineer
6688,2023,EX,FT,Data Manager,72000,USD,72000,MX,100,MX,S,Data Manager
6689,2023,SE,FT,Data Engineer,172900,USD,172900,US,0,US,M,Data Engineer
6690,2023,SE,FT,Data Engineer,144100,USD,144100,US,0,US,M,Data Engineer
6691,2023,SE,FT,Data Scientist,230000,USD,230000,US,100,US,M,Data Scientist
6692,2023,SE,FT,Data Scientist,175000,USD,175000,US,100,US,M,Data Scientist
6693,2023,SE,FT,BI Analyst,160000,USD,160000,US,0,US,M,Data Analyst
6694,2023,SE,FT,BI Analyst,135000,USD,135000,US,0,US,M,Data Analyst
6695,2023,SE,FT,Data Analyst,150000,USD,150000,US,0,US,M,Data Analyst
6696,2023,SE,FT,Data Analyst,110000,USD,110000,US,0,US,M,Data Analyst
6697,2023,SE,FT,Data Analyst,101500,USD,101500,US,100,US,M,Data Analyst
6698,2023,SE,FT,Data Analyst,83700,USD,83700,US,100,US,M,Data Analyst
6699,2023,SE,FT,Data Scientist,310270,USD,310270,US,0,US,M,Data Scientist
6700,2023,SE,FT,Data Scientist,253430,USD,253430,US,0,US,M,Data Scientist
6701,2023,SE,FT,Business Intelligence Engineer,202800,USD,202800,US,0,US,L,Data Engineer
6702,2023,SE,FT,Business Intelligence Engineer,104300,USD,104300,US,0,US,L,Data Engineer
6703,2023,SE,FT,Data Analyst,110000,USD,110000,US,0,US,M,Data Analyst
6704,2023,SE,FT,Data Analyst,70000,USD,70000,US,0,US,M,Data Analyst
6705,2023,SE,FT,Data Scientist,283000,USD,283000,US,0,US,M,Data Scientist
6706,2023,SE,FT,Data Scientist,184000,USD,184000,US,0,US,M,Data Scientist
6707,2023,SE,FT,Data Analyst,166500,USD,166500,US,0,US,M,Data Analyst
6708,2023,SE,FT,Data Analyst,113220,USD,113220,US,0,US,M,Data Analyst
6709,2023,EX,FT,Data Scientist,220000,USD,220000,US,0,US,M,Data Scientist
6710,2023,EX,FT,Data Scientist,185000,USD,185000,US,0,US,M,Data Scientist
6711,2023,SE,FT,Data Engineer,260000,USD,260000,US,0,US,M,Data Engineer
6712,2023,SE,FT,Data Engineer,225000,USD,225000,US,0,US,M,Data Engineer
6713,2023,SE,FT,Applied Scientist,246500,USD,246500,US,0,US,M,Data Scientist
6714,2023,SE,FT,Applied Scientist,133500,USD,133500,US,0,US,M,Data Scientist
6715,2023,SE,FT,Data Engineer,331640,USD,331640,US,0,US,M,Data Engineer
6716,2023,SE,FT,Data Engineer,283780,USD,283780,US,0,US,M,Data Engineer
6717,2023,SE,FT,Deep Learning Engineer,331640,USD,331640,US,0,US,M,Data Scientist
6718,2023,SE,FT,Deep Learning Engineer,283780,USD,283780,US,0,US,M,Data Scientist
6719,2023,SE,FT,Data Scientist,174000,USD,174000,US,100,US,M,Data Scientist
6720,2023,SE,FT,Data Scientist,134000,USD,134000,US,100,US,M,Data Scientist
6721,2023,SE,FT,Data Scientist,359170,USD,359170,US,0,US,M,Data Scientist
6722,2023,SE,FT,Data Scientist,310270,USD,310270,US,0,US,M,Data Scientist
6723,2023,SE,FT,Machine Learning Engineer,331640,USD,331640,US,0,US,M,Data Engineer
6724,2023,SE,FT,Machine Learning Engineer,283780,USD,283780,US,0,US,M,Data Engineer
6725,2023,SE,FT,Data Scientist,359170,USD,359170,US,0,US,M,Data Scientist
6726,2023,SE,FT,Data Scientist,295490,USD,295490,US,0,US,M,Data Scientist
6727,2023,SE,FT,Research Engineer,189110,USD,189110,US,0,US,M,Data Engineer
6728,2023,SE,FT,Research Engineer,139000,USD,139000,US,0,US,M,Data Engineer
6729,2023,EX,FT,Head of Data Science,330000,USD,330000,US,0,US,M,Data Scientist
6730,2023,EX,FT,Head of Data Science,230000,USD,230000,US,0,US,M,Data Scientist
6731,2023,SE,FT,Data Engineer,254000,USD,254000,US,100,US,M,Data Engineer
6732,2023,SE,FT,Data Engineer,200000,USD,200000,US,100,US,M,Data Engineer
6733,2023,SE,FT,Applied Scientist,309400,USD,309400,US,0,US,L,Data Scientist
6734,2023,SE,FT,Applied Scientist,159100,USD,159100,US,0,US,L,Data Scientist
6735,2023,SE,FT,Machine Learning Engineer,331640,USD,331640,US,0,US,M,Data Engineer
6736,2023,SE,FT,Machine Learning Engineer,267720,USD,267720,US,0,US,M,Data Engineer
6737,2023,SE,FT,Machine Learning Engineer,283780,USD,283780,US,0,US,M,Data Engineer
6738,2023,SE,FT,Machine Learning Engineer,218540,USD,218540,US,0,US,M,Data Engineer
6739,2023,MI,FT,Data Scientist,100000,GBP,123040,GB,0,GB,M,Data Scientist
6740,2023,MI,FT,Data Scientist,60000,GBP,73824,GB,0,GB,M,Data Scientist
6741,2023,MI,FT,Data Manager,167000,USD,167000,US,0,US,M,Data Manager
6742,2023,MI,FT,Data Manager,109000,USD,109000,US,0,US,M,Data Manager
6743,2023,SE,FT,Data Engineer,208000,USD,208000,US,100,US,M,Data Engineer
6744,2023,SE,FT,Data Engineer,193000,USD,193000,US,100,US,M,Data Engineer
6745,2023,SE,FT,Data Scientist,359170,USD,359170,US,0,US,M,Data Scientist
6746,2023,SE,FT,Data Scientist,295490,USD,295490,US,0,US,M,Data Scientist
6747,2020,EN,FT,Data Analyst,42000,EUR,47899,DE,0,DE,L,Data Analyst
6748,2023,SE,FT,Lead Machine Learning Engineer,115000,USD,115000,MD,100,IL,S,Data Engineer
6749,2023,SE,FT,Applied Scientist,216000,USD,216000,US,100,US,M,Data Scientist
6750,2023,SE,FT,Applied Scientist,184000,USD,184000,US,100,US,M,Data Scientist
6751,2023,SE,FT,Machine Learning Engineer,200000,USD,200000,US,100,US,M,Data Engineer
6752,2023,SE,FT,Machine Learning Engineer,145000,USD,145000,US,100,US,M,Data Engineer
6753,2023,SE,FT,Machine Learning Engineer,250000,USD,250000,US,0,US,M,Data Engineer
6754,2023,SE,FT,Machine Learning Engineer,166600,USD,166600,US,0,US,M,Data Engineer
6755,2023,SE,FT,Machine Learning Engineer,284000,USD,284000,US,100,US,M,Data Engineer
6756,2023,SE,FT,Machine Learning Engineer,227000,USD,227000,US,100,US,M,Data Engineer
6757,2023,SE,FT,Research Scientist,205000,USD,205000,US,0,US,M,Data Scientist
6758,2023,SE,FT,Research Scientist,160000,USD,160000,US,0,US,M,Data Scientist
6759,2023,SE,FT,Machine Learning Engineer,191400,USD,191400,US,0,US,M,Data Engineer
6760,2023,SE,FT,Machine Learning Engineer,127600,USD,127600,US,0,US,M,Data Engineer
6761,2023,SE,FT,Applied Scientist,222200,USD,222200,US,0,US,L,Data Scientist
6762,2023,SE,FT,Applied Scientist,136000,USD,136000,US,0,US,L,Data Scientist
6763,2023,SE,FT,Machine Learning Engineer,191400,USD,191400,US,0,US,M,Data Engineer
6764,2023,SE,FT,Machine Learning Engineer,127600,USD,127600,US,0,US,M,Data Engineer
6765,2023,SE,FT,Machine Learning Engineer,230000,USD,230000,US,100,US,M,Data Engineer
6766,2023,SE,FT,Machine Learning Engineer,175000,USD,175000,US,100,US,M,Data Engineer
6767,2023,SE,FT,Data Analyst,139600,USD,139600,US,0,US,M,Data Analyst
6768,2023,SE,FT,Data Analyst,85700,USD,85700,US,0,US,M,Data Analyst
6769,2023,MI,FT,Data Analytics Manager,3200000,INR,38915,IN,50,IN,M,Data Analyst
6770,2023,MI,FT,Data Quality Analyst,95000,USD,95000,US,0,US,M,Data Analyst
6771,2023,MI,FT,Data Quality Analyst,70000,USD,70000,US,0,US,M,Data Analyst
6772,2023,MI,FT,Data Engineer,258000,USD,258000,US,0,US,M,Data Engineer
6773,2023,MI,FT,Data Engineer,171000,USD,171000,US,0,US,M,Data Engineer
6774,2023,SE,FT,Decision Scientist,204500,USD,204500,US,0,US,M,Data Scientist
6775,2023,SE,FT,Decision Scientist,126400,USD,126400,US,0,US,M,Data Scientist
6776,2023,SE,FT,Data Engineer,87000,USD,87000,CA,0,CA,M,Data Engineer
6777,2023,SE,FT,Data Engineer,73000,USD,73000,CA,0,CA,M,Data Engineer
6778,2023,EN,FT,AI Scientist,20000,USD,20000,TR,100,TR,S,Data Scientist
6779,2020,EX,FT,Managing Director Data Science,300000,USD,300000,US,100,US,L,Data Scientist
6780,2023,MI,FT,Data Modeller,90000,GBP,110736,GB,0,GB,M,Data Engineer
6781,2023,MI,FT,Data Modeller,45000,GBP,55368,GB,0,GB,M,Data Engineer
6782,2023,SE,FT,Data Engineer,232960,USD,232960,US,0,US,M,Data Engineer
6783,2023,SE,FT,Data Engineer,151840,USD,151840,US,0,US,M,Data Engineer
6784,2023,SE,FT,Data Engineer,163152,USD,163152,US,0,US,M,Data Engineer
6785,2023,SE,FT,Data Engineer,108768,USD,108768,US,0,US,M,Data Engineer
6786,2023,SE,FT,Research Engineer,370000,USD,370000,US,0,US,M,Data Engineer
6787,2023,SE,FT,Research Engineer,245000,USD,245000,US,0,US,M,Data Engineer
6788,2023,SE,FT,Machine Learning Engineer,285000,USD,285000,US,0,US,M,Data Engineer
6789,2023,SE,FT,Machine Learning Engineer,193900,USD,193900,US,0,US,M,Data Engineer
6790,2023,SE,FT,Research Scientist,240000,USD,240000,US,0,US,M,Data Scientist
6791,2023,SE,FT,Research Scientist,163200,USD,163200,US,0,US,M,Data Scientist
6792,2023,SE,FT,Data Scientist,222000,USD,222000,US,100,US,M,Data Scientist
6793,2023,SE,FT,Data Scientist,166500,USD,166500,US,100,US,M,Data Scientist
6794,2023,SE,FT,Machine Learning Engineer,240000,USD,240000,US,0,US,M,Data Engineer
6795,2023,SE,FT,Machine Learning Engineer,163200,USD,163200,US,0,US,M,Data Engineer
6796,2023,SE,FT,Research Scientist,345000,USD,345000,US,0,US,M,Data Scientist
6797,2023,SE,FT,Research Scientist,234700,USD,234700,US,0,US,M,Data Scientist
6798,2023,SE,FT,AI Scientist,100000,USD,100000,TR,100,US,S,Data Scientist
6799,2023,EN,FT,Finance Data Analyst,40000,USD,40000,NG,0,NG,S,Data Analyst
6800,2023,SE,FT,Machine Learning Engineer,226600,USD,226600,US,0,US,M,Data Engineer
6801,2023,SE,FT,Machine Learning Engineer,140100,USD,140100,US,0,US,M,Data Engineer
6802,2023,SE,FT,Data Engineer,241000,USD,241000,US,0,US,M,Data Engineer
6803,2023,SE,FT,Data Engineer,155000,USD,155000,US,0,US,M,Data Engineer
6804,2023,SE,FT,Software Data Engineer,210000,USD,210000,US,100,US,L,Data Engineer
6805,2023,MI,FT,Machine Learning Research Engineer,90000,USD,90000,SA,100,SA,M,Data Engineer
6806,2023,MI,FT,Data Analyst,55000,EUR,59382,DE,50,DE,L,Data Analyst
6807,2023,SE,FT,Analytics Engineer,90000,USD,90000,US,0,US,M,Data Analyst
6808,2023,SE,FT,Analytics Engineer,84000,USD,84000,US,0,US,M,Data Analyst
6809,2023,SE,FT,Data Analyst,160000,USD,160000,US,100,US,M,Data Analyst
6810,2023,SE,FT,Data Analyst,140000,USD,140000,US,100,US,M,Data Analyst
6811,2023,SE,FT,Analytics Engineer,221300,USD,221300,US,0,US,M,Data Analyst
6812,2023,SE,FT,Analytics Engineer,147500,USD,147500,US,0,US,M,Data Analyst
6813,2023,EX,FT,Data Engineer,204500,USD,204500,US,0,US,M,Data Engineer
6814,2023,EX,FT,Data Engineer,130000,USD,130000,US,0,US,M,Data Engineer
6815,2023,SE,FT,Machine Learning Engineer,210000,USD,210000,US,100,US,M,Data Engineer
6816,2023,SE,FT,Machine Learning Engineer,160000,USD,160000,US,100,US,M,Data Engineer
6817,2023,SE,FT,Machine Learning Engineer,204500,USD,204500,US,0,US,M,Data Engineer
6818,2023,SE,FT,Machine Learning Engineer,142200,USD,142200,US,0,US,M,Data Engineer
6819,2023,SE,FT,Data Analyst,186600,USD,186600,US,100,US,M,Data Analyst
6820,2023,SE,FT,Data Analyst,119800,USD,119800,US,100,US,M,Data Analyst
6821,2023,SE,FT,Analytics Engineer,192000,USD,192000,US,100,US,M,Data Analyst
6822,2023,SE,FT,Analytics Engineer,151000,USD,151000,US,100,US,M,Data Analyst
6823,2023,SE,FT,Business Intelligence Engineer,185000,USD,185000,US,0,US,L,Data Engineer
6824,2023,SE,FT,Business Intelligence Engineer,79600,USD,79600,US,0,US,L,Data Engineer
6825,2023,SE,FT,Data Scientist,169000,USD,169000,US,0,US,M,Data Scientist
6826,2023,SE,FT,Data Scientist,129300,USD,129300,US,0,US,M,Data Scientist
6827,2023,SE,FT,Data Engineer,204500,USD,204500,US,0,US,M,Data Engineer
6828,2023,SE,FT,Data Engineer,142200,USD,142200,US,0,US,M,Data Engineer
6829,2023,SE,FT,Data Engineer,250000,USD,250000,US,0,US,M,Data Engineer
6830,2023,SE,FT,Data Engineer,130000,USD,130000,US,0,US,M,Data Engineer
6831,2023,SE,FT,Business Intelligence Engineer,210000,USD,210000,US,0,US,M,Data Engineer
6832,2023,SE,FT,Business Intelligence Engineer,170000,USD,170000,US,0,US,M,Data Engineer
6833,2023,SE,FT,Analytics Engineer,221300,USD,221300,US,0,US,M,Data Analyst
6834,2023,SE,FT,Analytics Engineer,147500,USD,147500,US,0,US,M,Data Analyst
6835,2023,SE,FT,Data Scientist,189750,USD,189750,US,0,US,M,Data Scientist
6836,2023,SE,FT,Data Scientist,131100,USD,131100,US,0,US,M,Data Scientist
6837,2023,SE,FT,Data Science Manager,299500,USD,299500,US,0,US,M,Data Scientist
6838,2023,SE,FT,Data Science Manager,245100,USD,245100,US,0,US,M,Data Scientist
6839,2023,MI,FT,Data Engineer,128000,USD,128000,US,0,US,M,Data Engineer
6840,2023,MI,FT,Data Engineer,81500,USD,81500,US,0,US,M,Data Engineer
6841,2023,EN,FT,Data Engineer,80000,USD,80000,US,0,US,M,Data Engineer
6842,2023,EN,FT,Data Engineer,52500,USD,52500,US,0,US,M,Data Engineer
6843,2023,SE,FT,Research Scientist,370000,USD,370000,US,0,US,M,Data Scientist
6844,2023,SE,FT,Research Scientist,200000,USD,200000,US,0,US,M,Data Scientist
6845,2023,MI,FT,Data Engineer,72000,USD,72000,CO,100,CO,M,Data Engineer
6846,2023,MI,FT,Data Engineer,60000,USD,60000,CO,100,CO,M,Data Engineer
6847,2023,SE,FT,Data Scientist,180000,USD,180000,US,100,US,M,Data Scientist
6848,2023,SE,FT,Data Scientist,140000,USD,140000,US,100,US,M,Data Scientist
6849,2023,SE,FT,Data Analyst,94000,USD,94000,US,0,US,M,Data Analyst
6850,2023,SE,FT,Data Analyst,81900,USD,81900,US,0,US,M,Data Analyst
6851,2023,SE,FT,Analytics Engineer,210000,USD,210000,US,100,US,M,Data Analyst
6852,2023,SE,FT,Analytics Engineer,159090,USD,159090,US,100,US,M,Data Analyst
6853,2023,SE,FT,Machine Learning Engineer,210000,USD,210000,US,0,US,M,Data Engineer
6854,2023,SE,FT,Machine Learning Engineer,175000,USD,175000,US,0,US,M,Data Engineer
6855,2023,SE,FT,Data Analyst,118000,USD,118000,US,100,US,M,Data Analyst
6856,2023,SE,FT,Data Analyst,94400,USD,94400,US,100,US,M,Data Analyst
6857,2023,MI,FT,Data Architect,150000,USD,150000,US,100,US,M,Data Engineer
6858,2023,MI,FT,Data Architect,90000,USD,90000,US,100,US,M,Data Engineer
6859,2023,MI,FT,Data Scientist,190000,USD,190000,CA,100,CA,M,Data Scientist
6860,2023,MI,FT,Data Scientist,125000,USD,125000,CA,100,CA,M,Data Scientist
6861,2023,EN,FT,Data Engineer,130002,USD,130002,US,100,US,M,Data Engineer
6862,2023,EN,FT,Data Engineer,71908,USD,71908,US,100,US,M,Data Engineer
6863,2023,MI,FT,Data Analyst,80000,USD,80000,US,0,US,M,Data Analyst
6864,2023,MI,FT,Data Analyst,60000,USD,60000,US,0,US,M,Data Analyst
6865,2023,MI,FT,Data Engineer,167500,USD,167500,US,0,US,M,Data Engineer
6866,2023,MI,FT,Data Engineer,106500,USD,106500,US,0,US,M,Data Engineer
6867,2023,SE,FT,Business Intelligence Engineer,202800,USD,202800,US,0,US,L,Data Engineer
6868,2023,SE,FT,Business Intelligence Engineer,104300,USD,104300,US,0,US,L,Data Engineer
6869,2023,MI,FT,AI Scientist,121000,AUD,81838,AU,100,AU,L,Data Scientist
6870,2023,EN,FT,Compliance Data Analyst,60000,USD,60000,US,100,US,L,Data Analyst
6871,2023,SE,FT,Data Engineer,185900,USD,185900,US,0,US,M,Data Engineer
6872,2023,SE,FT,Data Engineer,129300,USD,129300,US,0,US,M,Data Engineer
6873,2023,SE,FT,Data Analyst,150000,USD,150000,US,0,US,M,Data Analyst
6874,2023,SE,FT,Data Analyst,110000,USD,110000,US,0,US,M,Data Analyst
6875,2023,SE,FT,Data Scientist,230000,USD,230000,US,100,US,M,Data Scientist
6876,2023,SE,FT,Data Scientist,175000,USD,175000,US,100,US,M,Data Scientist
6877,2023,SE,FT,Machine Learning Scientist,200000,USD,200000,US,0,US,M,Data Scientist
6878,2023,SE,FT,Machine Learning Scientist,170000,USD,170000,US,0,US,M,Data Scientist
6879,2023,SE,FT,Data Scientist,175000,USD,175000,US,100,US,M,Data Scientist
6880,2023,SE,FT,Data Scientist,160000,USD,160000,US,100,US,M,Data Scientist
6881,2023,SE,FT,Data Scientist,255000,USD,255000,US,0,US,M,Data Scientist
6882,2023,SE,FT,Data Scientist,160000,USD,160000,US,0,US,M,Data Scientist
6883,2023,SE,FT,Analytics Engineer,116990,USD,116990,US,100,US,M,Data Analyst
6884,2023,SE,FT,Analytics Engineer,82920,USD,82920,US,100,US,M,Data Analyst
6885,2023,SE,FT,Data Engineer,121000,USD,121000,US,0,US,M,Data Engineer
6886,2023,SE,FT,Data Engineer,78000,USD,78000,US,0,US,M,Data Engineer
6887,2023,SE,FT,Analytics Engineer,159000,USD,159000,US,100,US,M,Data Analyst
6888,2023,SE,FT,Analytics Engineer,105000,USD,105000,US,100,US,M,Data Analyst
6889,2023,SE,FT,Applied Scientist,309400,USD,309400,US,0,US,L,Data Scientist
6890,2023,SE,FT,Applied Scientist,159100,USD,159100,US,0,US,L,Data Scientist
6891,2023,MI,FT,Research Scientist,155000,USD,155000,US,0,US,M,Data Scientist
6892,2023,MI,FT,Research Scientist,102000,USD,102000,US,0,US,M,Data Scientist
6893,2023,SE,FT,Research Scientist,374000,USD,374000,US,0,US,M,Data Scientist
6894,2023,SE,FT,Research Scientist,197500,USD,197500,US,0,US,M,Data Scientist
6895,2023,SE,FT,Applied Scientist,260000,USD,260000,US,0,US,L,Data Scientist
6896,2023,SE,FT,Applied Scientist,136000,USD,136000,US,0,US,L,Data Scientist
6897,2023,SE,FT,Data Scientist,240000,USD,240000,US,0,US,M,Data Scientist
6898,2023,SE,FT,Data Scientist,187000,USD,187000,US,0,US,M,Data Scientist
6899,2023,MI,FT,Applied Scientist,20000,USD,20000,NG,100,US,L,Data Scientist
6900,2023,SE,FT,Machine Learning Engineer,210000,USD,210000,US,0,US,M,Data Engineer
6901,2023,SE,FT,Machine Learning Engineer,190000,USD,190000,US,0,US,M,Data Engineer
6902,2023,MI,FT,Data Quality Analyst,95000,USD,95000,US,0,US,M,Data Analyst
6903,2023,MI,FT,Data Quality Analyst,70000,USD,70000,US,0,US,M,Data Analyst
6904,2023,SE,FT,Data Scientist,195000,USD,195000,US,100,US,M,Data Scientist
6905,2023,SE,FT,Data Scientist,119000,USD,119000,US,100,US,M,Data Scientist
6906,2023,SE,FT,Applied Scientist,216000,USD,216000,US,0,US,M,Data Scientist
6907,2023,SE,FT,Applied Scientist,184000,USD,184000,US,0,US,M,Data Scientist
6908,2023,SE,FT,Machine Learning Engineer,200000,USD,200000,US,100,US,M,Data Engineer
6909,2023,SE,FT,Machine Learning Engineer,160000,USD,160000,US,100,US,M,Data Engineer
6910,2023,SE,FT,Data Analyst,80000,USD,80000,US,0,US,M,Data Analyst
6911,2023,SE,FT,Data Analyst,70000,USD,70000,US,0,US,M,Data Analyst
6912,2023,SE,FT,Business Intelligence Engineer,185000,USD,185000,US,0,US,L,Data Engineer
6913,2023,SE,FT,Business Intelligence Engineer,79600,USD,79600,US,0,US,L,Data Engineer
6914,2023,MI,FT,Data Analyst,60000,GBP,73824,GB,0,GB,M,Data Analyst
6915,2023,MI,FT,Data Analyst,50000,GBP,61520,GB,0,GB,M,Data Analyst
6916,2023,SE,FT,Data Science Engineer,266450,USD,266450,US,0,US,M,Data Scientist
6917,2023,SE,FT,Data Science Engineer,177700,USD,177700,US,0,US,M,Data Scientist
6918,2023,SE,FT,Data Scientist,245000,USD,245000,US,0,US,M,Data Scientist
6919,2023,SE,FT,Data Scientist,185000,USD,185000,US,0,US,M,Data Scientist
6920,2023,SE,FT,Machine Learning Engineer,247500,USD,247500,US,0,US,M,Data Engineer
6921,2023,SE,FT,Machine Learning Engineer,172200,USD,172200,US,0,US,M,Data Engineer
6922,2023,SE,FT,Applied Scientist,222200,USD,222200,US,0,US,L,Data Scientist
6923,2023,SE,FT,Applied Scientist,136000,USD,136000,US,0,US,L,Data Scientist
6924,2023,SE,FT,Data Operations Specialist,55720,USD,55720,US,100,US,M,Data Engineer
6925,2023,SE,FT,Data Operations Specialist,50700,USD,50700,US,100,US,M,Data Engineer
6926,2021,MI,PT,Business Data Analyst,56000,USD,56000,GH,100,US,M,Data Analyst
6927,2023,SE,FT,Research Engineer,370000,USD,370000,US,0,US,M,Data Engineer
6928,2023,SE,FT,Research Engineer,200000,USD,200000,US,0,US,M,Data Engineer
6929,2023,SE,FT,Data Engineer,196000,USD,196000,US,0,US,M,Data Engineer
6930,2023,SE,FT,Data Engineer,121000,USD,121000,US,0,US,M,Data Engineer
6931,2023,SE,FT,Business Intelligence Engineer,202800,USD,202800,US,0,US,L,Data Engineer
6932,2023,SE,FT,Business Intelligence Engineer,104300,USD,104300,US,0,US,L,Data Engineer
6933,2023,MI,FT,Data Architect,135000,USD,135000,US,0,US,M,Data Engineer
6934,2023,MI,FT,Data Architect,115000,USD,115000,US,0,US,M,Data Engineer
6935,2023,SE,FT,Machine Learning Software Engineer,302000,USD,302000,US,0,US,M,Data Engineer
6936,2023,SE,FT,Machine Learning Software Engineer,189000,USD,189000,US,0,US,M,Data Engineer
6937,2023,MI,FT,Data Analyst,65000,USD,65000,US,100,US,M,Data Analyst
6938,2023,MI,FT,Data Analyst,55000,USD,55000,US,100,US,M,Data Analyst
6939,2023,SE,FT,Machine Learning Engineer,220000,USD,220000,US,100,US,M,Data Engineer
6940,2023,SE,FT,Machine Learning Engineer,170000,USD,170000,US,100,US,M,Data Engineer
6941,2023,SE,FT,Business Intelligence Engineer,185000,USD,185000,US,0,US,L,Data Engineer
6942,2023,SE,FT,Business Intelligence Engineer,79600,USD,79600,US,0,US,L,Data Engineer
6943,2023,SE,FT,Data Analyst,110000,USD,110000,US,100,US,M,Data Analyst
6944,2023,SE,FT,Data Analyst,75000,USD,75000,US,100,US,M,Data Analyst
6945,2023,SE,FT,BI Analyst,150000,USD,150000,US,100,US,M,Data Analyst
6946,2023,SE,FT,BI Analyst,93000,USD,93000,US,100,US,M,Data Analyst
